Localidade da Escola;País;Região;UF;Município;Matrículas;Categoria 1;Categoria 1 - Ordenação;Categoria 2;Categoria 2 - Ordenação;Etapa de Ensino - Superior;Etapa de Ensino
BA;Brasil;Nordeste;BA;;67734;Feminino;2;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
BA;Brasil;Nordeste;BA;;279;Feminino;2;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
BA;Brasil;Nordeste;BA;;90300;Feminino;2;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
BA;Brasil;Nordeste;BA;;2346;Feminino;2;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
BA;Brasil;Nordeste;BA;;65456;Masculino;1;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
BA;Brasil;Nordeste;BA;;167;Masculino;1;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
BA;Brasil;Nordeste;BA;;108038;Masculino;1;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
BA;Brasil;Nordeste;BA;;5312;Masculino;1;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
