Localidade da Escola,País,Região,UF,Município,Matrículas,Categoria 1,Categoria 1 - Ordenação,Categoria 2,Categoria 2 - Ordenação,Etapa de Ensino - Superior,Etapa de Ensino
Salvador,Brasil,Nordeste,BA,Salvador,14907,Feminino,2,Estadual,2,Educação Básica,Educação de Jovens e Adultos - EJA
Salvador,Brasil,Nordeste,BA,Salvador,24,Feminino,2,Federal,1,Educação Básica,Educação de Jovens e Adultos - EJA
Salvador,Brasil,Nordeste,BA,Salvador,7195,Feminino,2,Municipal,3,Educação Básica,Educação de Jovens e Adultos - EJA
Salvador,Brasil,Nordeste,BA,Salvador,2976,Feminino,2,Privada,4,Educação Básica,Educação de Jovens e Adultos - EJA
Salvador,Brasil,Nordeste,BA,Salvador,13366,Masculino,1,Estadual,2,Educação Básica,Educação de Jovens e Adultos - EJA
Salvador,Brasil,Nordeste,BA,Salvador,32,Masculino,1,Federal,1,Educação Básica,Educação de Jovens e Adultos - EJA
Salvador,Brasil,Nordeste,BA,Salvador,3714,Masculino,1,Municipal,3,Educação Básica,Educação de Jovens e Adultos - EJA
Salvador,Brasil,Nordeste,BA,Salvador,2907,Masculino,1,Privada,4,Educação Básica,Educação de Jovens e Adultos - EJA
